date,transaction_reference,age,account,old_balance,new_balance,amount,type,message
2061-07-31,1000002477,87,excess,401231.29,402161.29,930.0,inflow,excess-CPF payout at age 87-930.00
2061-08-31,1000002479,87,oa,85345.59,85564.63,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-08-31,1000002480,87,ma,1011990.96,1014290.88,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-08-31,1000002481,87,ra,16310.47,16529.51,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-08-31,1000002482,87,ra,16529.51,15599.51,-930.0,outflow,ra-CPF payout at age 87--930.00
2061-08-31,1000002483,87,excess,402161.29,403091.29,930.0,inflow,excess-CPF payout at age 87-930.00
2061-09-30,1000002485,87,oa,85564.63,85783.67,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-09-30,1000002486,87,ma,1014290.88,1016590.8,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-09-30,1000002487,87,ra,15599.51,15818.55,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-09-30,1000002488,87,ra,15818.55,14888.55,-930.0,outflow,ra-CPF payout at age 87--930.00
2061-09-30,1000002489,87,excess,403091.29,404021.29,930.0,inflow,excess-CPF payout at age 87-930.00
2061-10-31,1000002491,87,oa,85783.67,86002.71,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-10-31,1000002492,87,ma,1016590.8,1018890.72,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-10-31,1000002493,87,ra,14888.55,15107.59,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-10-31,1000002494,87,ra,15107.59,14177.59,-930.0,outflow,ra-CPF payout at age 87--930.00
2061-10-31,1000002495,87,excess,404021.29,404951.29,930.0,inflow,excess-CPF payout at age 87-930.00
2061-11-30,1000002497,87,oa,86002.71,86221.75,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-11-30,1000002498,87,ma,1018890.72,1021190.64,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-11-30,1000002499,87,ra,14177.59,14396.63,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-11-30,1000002500,87,ra,14396.63,13466.63,-930.0,outflow,ra-CPF payout at age 87--930.00
2061-11-30,1000002501,87,excess,404951.29,405881.29,930.0,inflow,excess-CPF payout at age 87-930.00
2061-12-31,1000002503,87,oa,86221.75,86440.79,219.04,inflow,oa-Allocation for oa at age 87-219.04
2061-12-31,1000002504,87,ma,1021190.64,1023490.56,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2061-12-31,1000002505,87,ra,13466.63,13685.67,219.04,inflow,ra-Allocation for ra at age 87-219.04
2061-12-31,1000002506,87,oa,86440.79,86728.93,288.14,inflow,oa-Interest for ra at age 87-288.14
2061-12-31,1000002507,87,ma,1023490.56,1026902.2,3411.64,inflow,ma-Interest for ra at age 87-3411.64
2061-12-31,1000002508,87,ra,13685.67,13731.29,45.62,inflow,ra-Interest for ra at age 87-45.62
2061-12-31,1000002509,87,ra,13731.29,13781.29,50.0,inflow,ra-Extra Interest for ra at age 87-50.00
2061-12-31,1000002510,87,ra,13781.29,12851.29,-930.0,outflow,ra-CPF payout at age 87--930.00
2061-12-31,1000002511,87,excess,405881.29,406811.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-01-31,1000002513,87,oa,86728.93,86947.97,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-01-31,1000002514,87,ma,1026902.2,1029202.12,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-01-31,1000002515,87,ra,12851.29,13070.33,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-01-31,1000002516,87,ra,13070.33,12140.33,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-01-31,1000002517,87,excess,406811.29,407741.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-02-28,1000002519,87,oa,86947.97,87167.01,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-02-28,1000002520,87,ma,1029202.12,1031502.04,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-02-28,1000002521,87,ra,12140.33,12359.37,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-02-28,1000002522,87,ra,12359.37,11429.37,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-02-28,1000002523,87,excess,407741.29,408671.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-03-31,1000002525,87,oa,87167.01,87386.05,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-03-31,1000002526,87,ma,1031502.04,1033801.96,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-03-31,1000002527,87,ra,11429.37,11648.41,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-03-31,1000002528,87,ra,11648.41,10718.41,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-03-31,1000002529,87,excess,408671.29,409601.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-04-30,1000002531,87,oa,87386.05,87605.09,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-04-30,1000002532,87,ma,1033801.96,1036101.88,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-04-30,1000002533,87,ra,10718.41,10937.45,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-04-30,1000002534,87,ra,10937.45,10007.45,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-04-30,1000002535,87,excess,409601.29,410531.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-05-31,1000002537,87,oa,87605.09,87824.13,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-05-31,1000002538,87,ma,1036101.88,1038401.8,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-05-31,1000002539,87,ra,10007.45,10226.49,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-05-31,1000002540,87,ra,10226.49,9296.49,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-05-31,1000002541,87,excess,410531.29,411461.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-06-30,1000002543,87,oa,87824.13,88043.17,219.04,inflow,oa-Allocation for oa at age 87-219.04
2062-06-30,1000002544,87,ma,1038401.8,1040701.72,2299.92,inflow,ma-Allocation for ma at age 87-2299.92
2062-06-30,1000002545,87,ra,9296.49,9515.53,219.04,inflow,ra-Allocation for ra at age 87-219.04
2062-06-30,1000002546,87,ra,9515.53,8585.53,-930.0,outflow,ra-CPF payout at age 87--930.00
2062-06-30,1000002547,87,excess,411461.29,412391.29,930.0,inflow,excess-CPF payout at age 87-930.00
2062-07-31,1000002549,88,oa,88043.17,88262.21,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-07-31,1000002550,88,ma,1040701.72,1043001.64,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-07-31,1000002551,88,ra,8585.53,8804.57,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-07-31,1000002552,88,ra,8804.57,7874.57,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-07-31,1000002553,88,excess,412391.29,413321.29,930.0,inflow,excess-CPF payout at age 88-930.00
2062-08-31,1000002555,88,oa,88262.21,88481.25,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-08-31,1000002556,88,ma,1043001.64,1045301.56,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-08-31,1000002557,88,ra,7874.57,8093.61,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-08-31,1000002558,88,ra,8093.61,7163.61,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-08-31,1000002559,88,excess,413321.29,414251.29,930.0,inflow,excess-CPF payout at age 88-930.00
2062-09-30,1000002561,88,oa,88481.25,88700.29,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-09-30,1000002562,88,ma,1045301.56,1047601.48,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-09-30,1000002563,88,ra,7163.61,7382.65,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-09-30,1000002564,88,ra,7382.65,6452.65,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-09-30,1000002565,88,excess,414251.29,415181.29,930.0,inflow,excess-CPF payout at age 88-930.00
2062-10-31,1000002567,88,oa,88700.29,88919.33,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-10-31,1000002568,88,ma,1047601.48,1049901.4,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-10-31,1000002569,88,ra,6452.65,6671.69,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-10-31,1000002570,88,ra,6671.69,5741.69,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-10-31,1000002571,88,excess,415181.29,416111.29,930.0,inflow,excess-CPF payout at age 88-930.00
2062-11-30,1000002573,88,oa,88919.33,89138.37,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-11-30,1000002574,88,ma,1049901.4,1052201.32,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-11-30,1000002575,88,ra,5741.69,5960.73,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-11-30,1000002576,88,ra,5960.73,5030.73,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-11-30,1000002577,88,excess,416111.29,417041.29,930.0,inflow,excess-CPF payout at age 88-930.00
2062-12-31,1000002579,88,oa,89138.37,89357.41,219.04,inflow,oa-Allocation for oa at age 88-219.04
2062-12-31,1000002580,88,ma,1052201.32,1054501.24,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2062-12-31,1000002581,88,ra,5030.73,5249.77,219.04,inflow,ra-Allocation for ra at age 88-219.04
2062-12-31,1000002582,88,oa,89357.41,89655.27,297.86,inflow,oa-Interest for ra at age 88-297.86
2062-12-31,1000002583,88,ma,1054501.24,1058016.24,3515.0,inflow,ma-Interest for ra at age 88-3515.00
2062-12-31,1000002584,88,ra,5249.77,5267.27,17.5,inflow,ra-Interest for ra at age 88-17.50
2062-12-31,1000002585,88,ra,5267.27,5317.27,50.0,inflow,ra-Extra Interest for ra at age 88-50.00
2062-12-31,1000002586,88,ra,5317.27,4387.27,-930.0,outflow,ra-CPF payout at age 88--930.00
2062-12-31,1000002587,88,excess,417041.29,417971.29,930.0,inflow,excess-CPF payout at age 88-930.00
2063-01-31,1000002589,88,oa,89655.27,89874.31,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-01-31,1000002590,88,ma,1058016.24,1060316.16,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-01-31,1000002591,88,ra,4387.27,4606.31,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-01-31,1000002592,88,ra,4606.31,3676.31,-930.0,outflow,ra-CPF payout at age 88--930.00
2063-01-31,1000002593,88,excess,417971.29,418901.29,930.0,inflow,excess-CPF payout at age 88-930.00
2063-02-28,1000002595,88,oa,89874.31,90093.35,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-02-28,1000002596,88,ma,1060316.16,1062616.08,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-02-28,1000002597,88,ra,3676.31,3895.35,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-02-28,1000002598,88,ra,3895.35,2965.35,-930.0,outflow,ra-CPF payout at age 88--930.00
2063-02-28,1000002599,88,excess,418901.29,419831.29,930.0,inflow,excess-CPF payout at age 88-930.00
2063-03-31,1000002601,88,oa,90093.35,90312.39,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-03-31,1000002602,88,ma,1062616.08,1064916.0,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-03-31,1000002603,88,ra,2965.35,3184.39,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-03-31,1000002604,88,ra,3184.39,2254.39,-930.0,outflow,ra-CPF payout at age 88--930.00
2063-03-31,1000002605,88,excess,419831.29,420761.29,930.0,inflow,excess-CPF payout at age 88-930.00
2063-04-30,1000002607,88,oa,90312.39,90531.43,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-04-30,1000002608,88,ma,1064916.0,1067215.92,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-04-30,1000002609,88,ra,2254.39,2473.43,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-04-30,1000002610,88,ra,2473.43,1543.43,-930.0,outflow,ra-CPF payout at age 88--930.00
2063-04-30,1000002611,88,excess,420761.29,421691.29,930.0,inflow,excess-CPF payout at age 88-930.00
2063-05-31,1000002613,88,oa,90531.43,90750.47,219.04,inflow,oa-Allocation for oa at age 88-219.04
2063-05-31,1000002614,88,ma,1067215.92,1069515.84,2299.92,inflow,ma-Allocation for ma at age 88-2299.92
2063-05-31,1000002615,88,ra,1543.43,1762.47,219.04,inflow,ra-Allocation for ra at age 88-219.04
2063-05-31,1000002616,88,ra,1762.47,832.47,-930.0,outflow,ra-CPF payout at age 88--930.00
